"nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq"
9883,1984,0,0,0,0,0,6,0,1,0,3400,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.00206899642944,0,0,0,1,0,0,0,36
9883,1985,0,0,0,0,0,7,0,1,0,2520,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.55072474479675,0,0,0,0,1,0,0,49
9883,1986,0,0,0,0,0,8,0,1,0,2970,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.37052941322327,0,0,0,0,0,1,0,64
9883,1987,0,0,0,0,0,9,0,1,0,2460,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.49891066551208,0,0,0,0,0,0,1,81
9889,1980,0,0,1,0,0,2,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.91800320148468,0,0,0,0,0,0,0,4
9889,1981,0,0,1,0,0,3,0,0,0,2120,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.73349058628082,1,0,0,0,0,0,0,9
9889,1982,0,0,1,0,0,4,0,0,0,2270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.93956363201141,0,1,0,0,0,0,0,16
9889,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2.17169713973999,0,0,1,0,0,0,0,25
9889,1984,0,0,1,0,0,6,0,0,0,2280,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2.31465768814087,0,0,0,1,0,0,0,36
9889,1985,0,0,0,0,0,7,0,0,0,2130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2.4627537727356,0,0,0,0,1,0,0,49
9889,1986,0,0,1,0,0,8,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2.62828350067139,0,0,0,0,0,1,0,64
9889,1987,0,0,1,0,0,9,0,0,0,2272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2.66008949279785,0,0,0,0,0,0,1,81
9901,1980,0,0,0,0,0,4,0,1,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.99897229671478,0,0,0,0,0,0,0,16
9901,1981,0,0,0,0,0,5,0,1,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.65025985240936,1,0,0,0,0,0,0,25
9901,1982,0,0,0,0,0,6,0,1,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.3519104719162,0,1,0,0,0,0,0,36
9901,1983,0,0,0,0,0,7,0,1,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,1,1.60640680789948,0,0,1,0,0,0,0,49
9901,1984,0,0,0,0,0,8,0,1,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,1,1.84960043430328,0,0,0,1,0,0,0,64
9901,1985,0,0,0,0,0,9,0,1,0,2285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.77732419967651,0,0,0,0,1,0,0,81
9901,1986,0,0,0,0,0,10,0,1,0,3215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.88579893112183,0,0,0,0,0,1,0,100
9901,1987,0,0,0,0,0,11,0,1,0,3540,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.02246737480164,0,0,0,0,0,0,1,121
9936,1980,0,0,0,0,0,3,0,1,0,2280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.53851354122162,0,0,0,0,0,0,0,9
9936,1981,0,0,0,0,0,4,0,1,0,3302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.25647675991058,1,0,0,0,0,0,0,16
9936,1982,0,0,0,1,0,5,0,1,0,2185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.70579397678375,0,1,0,0,0,0,0,25
9936,1983,0,0,0,1,0,6,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9485536813736,0,0,1,0,0,0,0,36
9936,1984,0,0,0,0,0,7,0,1,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.36942386627197,0,0,0,1,0,0,0,49
9936,1985,0,0,0,1,0,8,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.56446957588196,0,0,0,0,1,0,0,64
9936,1986,0,0,0,1,0,9,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.67980647087097,0,0,0,0,0,1,0,81
9936,1987,0,0,0,0,0,10,0,1,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.78684830665588,0,0,0,0,0,0,1,100
9964,1980,0,0,0,0,0,4,0,1,0,2248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0.859500885009766,0,0,0,0,0,0,0,16
9964,1981,0,0,0,0,0,5,0,1,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.44238388538361,1,0,0,0,0,0,0,25
9964,1982,0,0,0,0,0,6,0,1,0,2752,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.14484012126923,0,1,0,0,0,0,0,36
9964,1983,0,0,0,0,0,7,0,1,0,2248,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.51420569419861,0,0,1,0,0,0,0,49
9964,1984,0,0,0,0,0,8,0,1,1,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.83955013751984,0,0,0,1,0,0,0,64
9964,1985,0,0,0,0,0,9,0,1,0,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1.80518245697021,0,0,0,0,1,0,0,81
9964,1986,0,0,0,0,0,10,0,1,0,2510,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1.55797934532166,0,0,0,0,0,1,0,100
9964,1987,0,0,0,0,0,11,0,1,0,2300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1.60638701915741,0,0,0,0,0,0,1,121
10043,1980,1,0,0,0,0,4,0,1,0,3040,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,1.4739750623703,0,0,0,0,0,0,0,16
10043,1981,1,0,0,0,0,5,0,1,0,3060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0.450201004743576,1,0,0,0,0,0,0,25
10043,1982,1,0,0,0,0,6,0,1,0,2262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0924941450357437,0,1,0,0,0,0,0,36
10043,1983,0,0,0,0,0,7,0,1,0,2408,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.44545006752014,0,0,1,0,0,0,0,49
10043,1984,0,0,0,0,0,8,0,1,0,2285,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,0.607719004154205,0,0,0,1,0,0,0,64
10043,1985,0,0,0,0,0,9,1,1,0,2755,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0.845832288265228,0,0,0,0,1,0,0,81
10043,1986,0,0,1,0,0,10,0,1,0,2342,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.03947019577026,0,0,0,0,0,1,0,100
10043,1987,0,0,0,1,0,11,0,1,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.45561385154724,0,0,0,0,0,0,1,121
10067,1980,0,0,1,0,0,2,0,1,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.36461794376373,0,0,0,0,0,0,0,4
10067,1981,0,0,1,0,0,3,0,1,0,2120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.48502922058105,1,0,0,0,0,0,0,9
10067,1982,0,0,0,0,0,4,0,1,0,2080,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.73611390590668,0,1,0,0,0,0,0,16
10067,1983,0,0,0,0,0,5,0,1,0,2080,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.75010275840759,0,0,1,0,0,0,0,25
10067,1984,0,0,1,0,0,6,0,1,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.90568995475769,0,0,0,1,0,0,0,36
10067,1985,0,0,0,1,0,7,0,1,0,2000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.81072270870209,0,0,0,0,1,0,0,49
10067,1986,0,0,0,1,0,8,0,1,0,1930,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.10842418670654,0,0,0,0,0,1,0,64
10067,1987,0,0,0,1,0,9,0,1,0,1785,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7483252286911,0,0,0,0,0,0,1,81
10091,1980,0,0,0,0,0,5,0,0,0,3335,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1.46527206897736,0,0,0,0,0,0,0,25
10091,1981,0,0,0,0,0,6,0,0,0,2248,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,2.1023097038269,1,0,0,0,0,0,0,36
10091,1982,0,0,0,0,0,7,0,0,0,2120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.73599374294281,0,1,0,0,0,0,0,49
10091,1983,0,0,0,1,0,8,0,0,0,2120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.26387619972229,0,0,1,0,0,0,0,64
10091,1984,0,0,0,1,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.8003294467926,0,0,0,1,0,0,0,81
10091,1985,0,0,0,1,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.96663248538971,0,0,0,0,1,0,0,100
10091,1986,0,0,0,1,0,11,0,0,0,2000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.78511488437653,0,0,0,0,0,1,0,121
10091,1987,0,0,0,1,0,12,0,0,0,3440,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.71465027332306,0,0,0,0,0,0,1,144
10120,1980,0,0,0,0,0,2,0,0,0,785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,-0.236821010708809,0,0,0,0,0,0,0,4
10120,1981,0,0,0,0,0,3,0,0,0,610,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13,0,0,0,0.271152764558792,1,0,0,0,0,0,0,9
10120,1982,0,0,0,0,1,4,0,0,0,1254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0.230419963598251,0,1,0,0,0,0,0,16
10120,1983,0,0,0,0,0,5,0,0,0,1958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,13,0,0,0,1.41116094589233,0,0,1,0,0,0,0,25
10120,1984,0,0,0,0,0,6,0,0,0,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,13,0,0,0,1.69252157211304,0,0,0,1,0,0,0,36
10120,1985,0,0,0,0,0,7,0,0,0,2600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,13,0,0,0,1.48565983772278,0,0,0,0,1,0,0,49
10120,1986,0,0,0,0,0,8,0,0,0,2190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,13,0,0,0,1.89503121376038,0,0,0,0,0,1,0,64
10120,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,13,0,0,0,1.95205068588257,0,0,0,0,0,0,1,81
10121,1980,0,0,0,0,0,2,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,0,1.22485601902008,0,0,0,0,0,0,0,4
10121,1981,0,0,0,0,0,3,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.44238388538361,1,0,0,0,0,0,0,9
10121,1982,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.50071394443512,0,1,0,0,0,0,0,16
10121,1983,0,0,0,0,0,5,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.52344691753387,0,0,1,0,0,0,0,25
10121,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.58837306499481,0,0,0,1,0,0,0,36
10121,1985,0,0,0,0,0,7,0,0,0,2510,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.52088844776154,0,0,0,0,1,0,0,49
10121,1986,0,0,0,0,0,8,0,0,0,2390,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,1.45743703842163,0,0,0,0,0,1,0,64
10121,1987,0,0,0,0,0,9,0,0,0,2205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,0,0,0,1.89369106292725,0,0,0,0,0,0,1,81
10167,1980,0,1,0,0,0,4,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.44799959659576,0,0,0,0,0,0,0,16
10167,1981,0,1,0,0,0,5,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.60943794250488,1,0,0,0,0,0,0,25
10167,1982,0,1,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.54740250110626,0,1,0,0,0,0,0,36
10167,1983,0,1,0,0,0,7,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.66080486774445,0,0,1,0,0,0,0,49
10167,1984,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.74317097663879,0,0,0,1,0,0,0,64
10167,1985,0,1,0,0,0,9,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.79336071014404,0,0,0,0,1,0,0,81
10167,1986,0,1,0,0,0,10,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.85125470161438,0,0,0,0,0,1,0,100
10167,1987,0,1,0,0,0,11,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.99461030960083,0,0,0,0,0,0,1,121
10209,1980,0,0,0,0,0,3,0,0,0,2340,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.23590588569641,0,0,0,0,0,0,0,9
10209,1981,0,0,0,0,0,4,0,0,0,2315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.13467133045197,1,0,0,0,0,0,0,16
10209,1982,0,0,0,0,0,5,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,1,0,0.917874872684479,0,1,0,0,0,0,0,25
10209,1983,0,0,0,0,0,6,0,0,0,2150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.20210385322571,0,0,1,0,0,0,0,36
10209,1984,0,0,0,0,0,7,0,0,0,1040,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.51840853691101,0,0,0,1,0,0,0,49
10209,1985,0,0,0,1,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.17817509174347,0,0,0,0,1,0,0,64
10209,1986,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.45821213722229,0,0,0,0,0,1,0,81
10209,1987,0,0,0,0,0,10,0,0,0,2530,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,1.39329385757446,0,0,0,0,0,0,1,100
10230,1980,0,0,0,0,0,5,0,0,0,2338,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.66754388809204,0,0,0,0,0,0,0,25
10230,1981,0,0,0,0,0,6,0,0,0,2340,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.58395349979401,1,0,0,0,0,0,0,36
10230,1982,0,0,0,0,0,7,0,0,0,2110,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.74072182178497,0,1,0,0,0,0,0,49
10230,1983,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.72541010379791,0,0,1,0,0,0,0,64
10230,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.74317097663879,0,0,0,1,0,0,0,81
10230,1985,0,0,0,0,0,10,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.76596176624298,0,0,0,0,1,0,0,100
10230,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.74589419364929,0,0,0,0,0,1,0,121
10230,1987,0,0,0,0,0,12,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.86107897758484,0,0,0,0,0,0,1,144
10265,1980,0,0,0,0,0,2,0,0,0,1375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,1,0,1,2.12796354293823,0,0,0,0,0,0,0,4
10265,1981,0,0,0,0,0,3,0,0,0,2080,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.81707727909088,1,0,0,0,0,0,0,9
10265,1982,0,0,0,0,0,4,0,0,0,2080,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.16050696372986,0,1,0,0,0,0,0,16
10265,1983,0,0,0,0,0,5,1,0,0,2660,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.10806059837341,0,0,1,0,0,0,0,25
10265,1984,0,0,0,1,0,6,0,0,0,2270,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.56021523475647,0,0,0,1,0,0,0,36
10265,1985,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.27678728103638,0,0,0,0,1,0,0,49
10265,1986,0,0,0,0,0,8,0,0,0,2265,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.45919513702393,0,0,0,0,0,1,0,64
10265,1987,0,0,0,0,0,9,0,0,0,2340,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,2.38765287399292,0,0,0,0,0,0,1,81
10274,1980,0,0,0,0,0,1,0,0,0,1343,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0.113504700362682,0,0,0,0,0,0,0,1
10274,1981,0,0,0,0,0,2,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14,0,0,1,1.6835458278656,1,0,0,0,0,0,0,4
10274,1982,0,0,0,0,0,3,0,0,0,1600,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14,0,0,1,1.91896605491638,0,1,0,0,0,0,0,9
10274,1983,0,0,0,0,0,4,0,0,0,1560,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14,0,0,1,1.98134350776672,0,0,1,0,0,0,0,16
10274,1984,0,0,0,0,0,5,0,0,0,3552,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14,0,0,1,1.48833000659943,0,0,0,1,0,0,0,25
10274,1985,0,0,0,0,0,6,0,0,0,3246,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14,0,0,1,1.47505688667297,0,0,0,0,1,0,0,36
10274,1986,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,14,0,0,0,1.79996144771576,0,0,0,0,0,1,0,49
10274,1987,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,14,0,0,0,2.13074254989624,0,0,0,0,0,0,1,64
10311,1980,0,0,0,0,0,2,1,1,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.63032114505768,0,0,0,0,0,0,0,4
10311,1981,0,0,0,0,0,3,0,1,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,1.6835458278656,1,0,0,0,0,0,0,9
10311,1982,0,0,0,0,0,4,1,1,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.69050335884094,0,1,0,0,0,0,0,16
10311,1983,0,0,0,0,0,5,1,1,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.89726030826569,0,0,1,0,0,0,0,25
10311,1984,0,0,0,0,0,6,1,1,0,2080,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.68254637718201,0,0,0,1,0,0,0,36
10311,1985,0,0,0,0,0,7,1,1,0,1160,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,2.0985951423645,0,0,0,0,1,0,0,49
10311,1986,0,0,0,0,0,8,0,1,0,3660,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,1,0.593012273311615,0,0,0,0,0,1,0,64
10311,1987,0,0,0,0,0,9,0,1,0,3696,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.949723422527313,0,0,0,0,0,0,1,81
10392,1980,0,0,0,0,0,4,0,1,0,800,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.177886962890625,0,0,0,0,0,0,0,16
10392,1981,0,0,0,0,0,5,0,1,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,1.32441890239716,1,0,0,0,0,0,0,25
10392,1982,0,0,0,0,0,6,0,1,0,2315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0.923491239547729,0,1,0,0,0,0,0,36
10392,1983,0,0,0,0,0,7,0,1,0,2095,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,1.18634533882141,0,0,1,0,0,0,0,49
10392,1984,0,0,0,0,0,8,0,1,0,2325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,1.06036865711212,0,0,0,1,0,0,0,64
10392,1985,0,0,0,0,0,9,0,1,0,2340,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.99851667881012,0,0,0,0,1,0,0,81
10392,1986,0,0,0,0,0,10,0,1,0,2025,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,2.28351807594299,0,0,0,0,0,1,0,100
10392,1987,0,0,0,0,0,11,0,1,0,1440,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8,0,0,0,1.38150584697723,0,0,0,0,0,0,1,121
10425,1980,0,1,0,0,0,2,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.63032114505768,0,0,0,0,0,0,0,4
10425,1981,0,1,0,0,0,3,0,0,0,2220,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,1,2.53469729423523,1,0,0,0,0,0,0,9
10425,1982,0,1,0,0,0,4,0,0,0,2600,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,1,2.44818902015686,0,1,0,0,0,0,0,16
10425,1983,0,1,0,0,0,5,0,0,0,2912,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,1,2.3540186882019,0,0,1,0,0,0,0,25
10425,1984,1,1,0,0,0,6,0,0,0,2974,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,2.24129724502563,0,0,0,1,0,0,0,36
10425,1985,0,1,0,0,0,7,0,0,0,3090,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,1,2.3299343585968,0,0,0,0,1,0,0,49
10425,1986,0,1,0,0,0,8,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,1,2.45739054679871,0,0,0,0,0,1,0,64
10425,1987,0,1,0,0,0,9,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,1.96643948554993,0,0,0,0,0,0,1,81
10441,1980,0,0,0,0,0,2,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,1.26008474826813,0,0,0,0,0,0,0,4
10441,1981,0,0,0,0,0,3,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,1.36431550979614,1,0,0,0,0,0,0,9
