ID,HA,STA,VAR,INT,KGS,KGN,KGP,RPEST,PS,PN,PP,HL,FL,LAB,WAGE,GRKG,NETKG,RPKG
201002.0,0.5,1.0,1.0,3.0,15.0,150.0,50.0,650.0,100.0,70.0,70.0,100.0,286.0,386.0,55.0,975.0,812.0,60.0
201003.0,0.5,1.0,2.0,1.0,25.0,50.0,0.0,0.0,80.0,65.0,65.0,240.0,29.0,269.0,51.25,1800.0,1500.0,60.0
201009.0,0.286,1.0,1.0,1.0,6.0,1.0,0.0,0.0,70.0,70.0,70.0,54.0,277.0,331.0,53.7,350.0,335.0,60.0
202039.0,2.13,1.0,2.0,1.0,100.0,150.0,0.0,0.0,70.0,65.0,65.0,2211.0,195.0,2406.0,50.17,7920.0,6600.0,70.0
202061.0,1.429,1.0,3.0,1.0,50.0,150.0,50.0,0.0,80.0,65.0,65.0,560.0,43.0,603.0,56.61,3000.0,2500.0,60.0
202066.0,0.071,1.0,2.0,1.0,3.0,20.0,2.0,1000.0,75.0,70.0,70.0,16.0,66.0,82.0,50.0,240.0,200.0,60.0
203079.0,0.285,1.0,1.0,1.0,25.0,1.0,0.0,0.0,60.0,75.0,75.0,1.0,185.0,185.0,42.5,600.0,500.0,50.0
203080.0,0.098,1.0,2.0,1.0,6.0,25.0,0.0,0.0,60.0,70.0,70.0,16.0,94.0,110.0,56.25,250.0,208.0,60.0
204096.0,0.84,1.0,2.0,1.0,30.0,200.0,25.0,0.0,70.0,70.0,70.0,155.0,193.0,348.0,48.71,3500.0,3000.0,60.0
204114.0,0.28,1.0,2.0,3.0,8.0,75.0,0.0,0.0,120.0,70.0,70.0,101.0,29.0,130.0,44.65,420.0,350.0,60.0
204116.0,1.0,1.0,2.0,3.0,40.0,300.0,100.0,1800.0,175.0,70.0,70.0,309.0,68.0,377.0,52.72,3600.0,3000.0,65.0
204124.0,0.28,1.0,2.0,1.0,8.0,10.0,0.0,0.0,60.0,70.0,70.0,71.0,114.0,185.0,43.66,350.0,315.0,60.0
205132.0,0.357,1.0,1.0,1.0,12.0,30.0,0.0,0.0,70.0,70.0,70.0,1.0,132.0,132.0,42.5,390.0,342.0,60.0
205136.0,0.143,1.0,2.0,1.0,5.0,25.0,0.0,0.0,80.0,70.0,70.0,30.0,213.0,243.0,40.0,280.0,250.0,55.0
205151.0,0.286,1.0,2.0,1.0,10.0,100.0,50.0,150.0,80.0,70.0,70.0,38.0,147.0,185.0,51.18,960.0,800.0,60.0
205153.0,0.286,1.0,2.0,1.0,10.0,75.0,0.0,0.0,90.0,70.0,70.0,132.0,58.0,190.0,52.27,840.0,700.0,60.0
206158.0,0.143,1.0,1.0,1.0,10.0,25.0,0.0,0.0,80.0,70.0,70.0,16.0,229.0,245.0,37.5,270.0,230.0,60.0
206169.0,0.143,1.0,1.0,1.0,15.0,100.0,0.0,0.0,90.0,70.0,70.0,51.0,298.0,349.0,55.29,550.0,490.0,65.0
207209.0,0.286,1.0,3.0,1.0,12.0,50.0,10.0,0.0,60.0,70.0,70.0,45.0,261.0,306.0,53.33,960.0,800.0,60.0
208225.0,0.71,1.0,2.0,1.0,20.0,150.0,50.0,0.0,70.0,70.0,70.0,324.0,104.0,428.0,42.28,1800.0,1500.0,65.0
209232.0,0.128,1.0,2.0,1.0,9.0,50.0,25.0,0.0,80.0,70.0,70.0,10.0,108.0,118.0,55.0,450.0,410.0,60.0
209241.0,0.357,1.0,2.0,1.0,20.0,100.0,0.0,0.0,80.0,70.0,70.0,260.0,74.0,334.0,42.31,600.0,500.0,60.0
209250.0,0.071,1.0,1.0,1.0,5.0,7.0,3.0,0.0,80.0,70.0,70.0,1.0,97.0,97.0,52.5,130.0,130.0,60.0
301004.0,0.15,1.0,1.0,1.0,6.0,25.0,10.0,300.0,100.0,70.0,70.0,105.0,52.0,157.0,45.24,380.0,350.0,65.0
301010.0,0.086,1.0,1.0,1.0,5.0,15.0,5.0,0.0,80.0,70.0,70.0,43.0,48.0,91.0,51.86,135.0,125.0,80.0
301023.0,0.08,1.0,1.0,1.0,3.0,20.0,0.0,0.0,100.0,70.0,70.0,119.0,63.0,182.0,52.86,350.0,300.0,65.0
301038.0,0.7,1.0,1.0,1.0,25.0,150.0,55.0,0.0,100.0,70.0,70.0,420.0,144.0,564.0,52.38,1468.0,1336.0,65.0
301055.0,0.375,1.0,1.0,3.0,10.0,75.0,25.0,0.0,100.0,70.0,70.0,245.0,151.0,396.0,54.9,600.0,530.0,65.0
301058.0,0.179,1.0,1.0,1.0,8.0,20.0,15.0,0.0,80.0,70.0,70.0,50.0,61.0,111.0,54.0,391.0,372.0,80.0
301067.0,0.535,1.0,2.0,1.0,7.0,70.0,30.0,500.0,120.0,70.0,70.0,293.0,90.0,383.0,44.71,1200.0,1080.0,65.0
301070.0,0.05,1.0,1.0,1.0,3.0,6.0,4.0,0.0,70.0,70.0,70.0,1.0,123.0,123.0,52.5,195.0,195.0,80.0
301075.0,0.5,1.0,1.0,1.0,7.0,50.0,15.0,0.0,80.0,70.0,70.0,110.0,93.0,203.0,60.68,645.0,620.0,95.0
301084.0,0.75,1.0,1.0,1.0,12.0,75.0,25.0,0.0,72.0,70.0,70.0,162.0,78.0,240.0,66.98,473.0,430.0,84.0
301105.0,0.282,1.0,1.0,1.0,12.0,30.0,10.0,0.0,70.0,75.0,75.0,365.0,66.0,431.0,57.81,886.0,770.0,80.0
301110.0,0.193,1.0,1.0,1.0,9.0,50.0,20.0,0.0,80.0,75.0,75.0,145.0,90.0,235.0,55.38,996.0,900.0,80.0
302116.0,0.179,1.0,1.0,1.0,4.0,25.0,0.0,0.0,75.0,70.0,70.0,20.0,201.0,221.0,40.0,443.0,412.0,80.0
302120.0,0.04,1.0,1.0,1.0,2.0,10.0,5.0,0.0,80.0,70.0,70.0,1.0,61.0,61.0,55.5,145.0,145.0,80.0
302131.0,0.355,1.0,1.0,1.0,17.0,50.0,25.0,0.0,80.0,75.0,75.0,288.0,99.0,387.0,56.25,785.0,697.0,80.0
302134.0,0.536,3.0,1.0,1.0,20.0,100.0,20.0,0.0,100.0,70.0,70.0,210.0,133.0,343.0,52.38,1300.0,1200.0,65.0
302137.0,0.15,1.0,1.0,1.0,5.0,30.0,5.0,0.0,70.0,75.0,75.0,27.0,91.0,118.0,50.0,520.0,395.0,80.0
302142.0,0.143,1.0,1.0,3.0,10.0,50.0,50.0,0.0,100.0,70.0,70.0,42.0,219.0,261.0,52.86,460.0,420.0,65.0
302143.0,0.457,1.0,1.0,1.0,10.0,125.0,25.0,500.0,100.0,70.0,70.0,210.0,89.0,299.0,52.38,950.0,890.0,65.0
302144.0,0.357,1.0,1.0,1.0,12.0,75.0,25.0,0.0,80.0,70.0,70.0,106.0,78.0,184.0,51.56,831.0,761.0,80.0
302146.0,0.5,1.0,1.0,2.0,16.0,70.0,10.0,0.0,100.0,70.0,70.0,154.0,263.0,417.0,45.06,1000.0,880.0,65.0
302147.0,0.071,1.0,1.0,1.0,1.0,6.0,4.0,0.0,80.0,70.0,70.0,1.0,79.0,79.0,55.5,98.0,98.0,80.0
302151.0,0.351,1.0,1.0,1.0,10.0,85.0,15.0,0.0,70.0,70.0,70.0,160.0,48.0,208.0,50.63,1041.0,937.0,80.0
302153.0,0.714,1.0,1.0,1.0,20.0,75.0,25.0,0.0,80.0,70.0,70.0,571.0,294.0,865.0,48.12,1302.0,1240.0,80.0
302161.0,0.387,3.0,1.0,1.0,15.0,95.0,30.0,0.0,100.0,70.0,70.0,399.0,244.0,643.0,46.12,980.0,880.0,65.0
302163.0,0.714,1.0,1.0,2.0,15.0,100.0,50.0,0.0,80.0,70.0,70.0,304.0,126.0,430.0,53.29,1420.0,1240.0,80.0
302169.0,0.282,3.0,1.0,1.0,10.0,40.0,10.0,0.0,80.0,70.0,70.0,145.0,73.0,218.0,49.03,698.0,698.0,80.0
302182.0,0.3,1.0,3.0,3.0,11.0,90.0,30.0,0.0,100.0,70.0,70.0,374.0,128.0,502.0,44.12,900.0,820.0,65.0
302189.0,0.536,1.0,1.0,1.0,15.0,141.0,9.0,0.0,80.0,70.0,70.0,150.0,261.0,411.0,54.0,996.0,996.0,97.0
302192.0,0.179,1.0,1.0,1.0,3.0,25.0,5.0,0.0,80.0,70.0,70.0,25.0,65.0,90.0,55.0,341.0,310.0,80.0
302194.0,0.536,3.0,1.0,2.0,9.0,120.0,20.0,0.0,80.0,68.0,70.0,245.0,295.0,540.0,56.12,1159.0,1054.0,104.0
302195.0,0.179,2.0,1.0,1.0,4.0,25.0,5.0,0.0,80.0,70.0,70.0,72.0,40.0,112.0,55.9,558.0,510.0,80.0
302197.0,0.427,3.0,1.0,1.0,15.0,50.0,10.0,100.0,100.0,70.0,70.0,399.0,147.0,546.0,47.87,1240.0,1040.0,65.0
302199.0,1.071,3.0,1.0,1.0,30.0,250.0,50.0,0.0,74.0,65.0,65.0,980.0,340.0,1320.0,46.3,2346.0,2046.0,89.0
302205.0,0.175,1.0,1.0,1.0,5.0,50.0,0.0,0.0,80.0,70.0,70.0,130.0,88.0,218.0,54.62,486.0,392.0,80.0
302207.0,0.536,1.0,3.0,1.0,15.0,60.0,10.0,300.0,100.0,70.0,70.0,266.0,108.0,374.0,48.31,900.0,840.0,65.0
302209.0,0.753,1.0,1.0,1.0,17.0,150.0,50.0,0.0,80.0,65.0,65.0,410.0,304.0,714.0,47.2,2086.0,1900.0,85.0
401002.0,0.286,3.0,1.0,1.0,9.0,50.0,20.0,0.0,100.0,70.0,70.0,108.0,107.0,215.0,54.63,348.0,337.0,100.0
401006.0,0.3,1.0,1.0,1.0,10.0,50.0,20.0,0.0,100.0,70.0,70.0,154.0,126.0,280.0,56.82,520.0,520.0,90.0
401032.0,0.086,1.0,1.0,1.0,4.0,1.0,2.0,0.0,80.0,70.0,70.0,1.0,105.0,105.0,48.5,185.0,180.0,70.0
401034.0,0.14,1.0,1.0,1.0,5.0,25.0,15.0,0.0,100.0,70.0,70.0,63.0,84.0,147.0,51.59,250.0,250.0,80.0
401036.0,0.085,1.0,1.0,1.0,2.0,6.0,4.0,0.0,100.0,70.0,70.0,59.0,31.0,90.0,45.76,130.0,130.0,80.0
401037.0,0.143,1.0,1.0,1.0,5.0,32.0,10.0,0.0,75.0,70.0,70.0,42.0,76.0,118.0,59.52,280.0,265.0,80.0
401041.0,0.126,1.0,1.0,1.0,5.0,19.0,19.0,0.0,80.0,75.0,75.0,1.0,104.0,104.0,48.5,225.0,225.0,80.0
401043.0,0.213,1.0,1.0,1.0,10.0,40.0,20.0,0.0,80.0,72.0,72.0,159.0,31.0,190.0,47.17,380.0,341.0,80.0
401049.0,0.143,1.0,1.0,1.0,10.0,23.0,36.0,0.0,80.0,70.0,70.0,93.0,56.0,149.0,60.75,250.0,210.0,80.0
401058.0,0.057,1.0,1.0,1.0,4.0,20.0,17.0,0.0,74.5,70.0,70.0,26.0,104.0,130.0,56.15,158.0,158.0,85.0
401063.0,0.128,1.0,1.0,1.0,5.0,26.0,12.0,0.0,80.0,70.0,75.0,68.0,98.0,166.0,57.35,270.0,270.0,80.0
401069.0,0.036,1.0,1.0,1.0,1.0,5.0,2.0,0.0,65.0,70.0,70.0,1.0,70.0,70.0,48.5,95.0,95.0,80.0
401075.0,0.071,1.0,1.0,1.0,3.0,15.0,8.0,0.0,100.0,75.0,75.0,16.0,46.0,62.0,47.5,210.0,200.0,85.0
401077.0,0.071,1.0,1.0,1.0,3.0,15.0,5.0,0.0,80.0,75.0,75.0,24.0,34.0,58.0,52.5,110.0,110.0,85.0
401092.0,0.107,1.0,1.0,1.0,4.0,20.0,5.0,50.0,75.0,70.0,70.0,31.0,126.0,157.0,45.81,275.0,265.0,80.0
401095.0,0.286,1.0,1.0,1.0,10.0,60.0,40.0,0.0,100.0,70.0,70.0,81.0,97.0,178.0,53.09,440.0,390.0,80.0
401109.0,0.171,1.0,1.0,1.0,7.0,30.0,20.0,0.0,73.0,70.0,70.0,38.0,61.0,99.0,42.11,248.0,236.0,81.0
401122.0,0.6,1.0,1.0,1.0,20.0,200.0,20.0,0.0,100.0,70.0,70.0,579.0,64.0,643.0,45.03,1100.0,1000.0,96.0
401124.0,0.07,1.0,1.0,1.0,2.0,20.0,10.0,0.0,85.0,75.0,75.0,29.0,81.0,110.0,57.76,150.0,150.0,85.0
401125.0,0.3,1.0,1.0,1.0,15.0,75.0,15.0,0.0,100.0,70.0,70.0,175.0,54.0,229.0,54.29,700.0,630.0,85.0
401138.0,0.1,1.0,1.0,1.0,9.0,10.0,8.0,0.0,85.0,70.0,70.0,65.0,65.0,130.0,43.08,160.0,149.0,85.0
402150.0,0.1,3.0,1.0,1.0,5.0,15.0,4.0,0.0,83.0,70.0,70.0,31.0,99.0,130.0,59.35,230.0,210.0,85.0
402155.0,0.465,1.0,1.0,1.0,13.0,62.0,18.0,0.0,80.0,70.0,75.0,69.0,212.0,281.0,45.65,574.0,549.0,90.0
402162.0,0.143,3.0,1.0,1.0,7.0,30.0,20.0,0.0,100.0,70.0,70.0,105.0,152.0,257.0,51.43,490.0,405.0,80.0
402167.0,0.1,1.0,1.0,1.0,3.0,8.0,4.0,0.0,74.0,72.0,72.0,19.0,68.0,87.0,46.84,162.0,156.0,80.0
402168.0,0.071,1.0,1.0,1.0,3.0,4.0,4.0,0.0,80.0,70.0,70.0,46.0,43.0,89.0,49.13,132.0,120.0,81.0
402169.0,0.143,1.0,1.0,1.0,3.0,70.0,20.0,0.0,80.0,70.0,75.0,35.0,121.0,156.0,51.43,279.0,252.0,80.0
402171.0,0.1,1.0,1.0,1.0,2.0,30.0,30.0,0.0,80.0,70.0,70.0,81.0,53.0,134.0,49.51,186.0,168.0,80.0
402176.0,0.214,1.0,1.0,1.0,7.0,32.0,28.0,0.0,80.0,70.0,70.0,45.0,150.0,195.0,40.0,310.0,310.0,80.0
402179.0,0.071,1.0,1.0,1.0,4.0,7.0,7.0,0.0,80.0,75.0,75.0,1.0,76.0,76.0,48.5,100.0,100.0,80.0
402201.0,0.04,1.0,1.0,1.0,3.0,12.0,8.0,0.0,100.0,70.0,70.0,14.0,112.0,126.0,42.86,120.0,120.0,80.0
402203.0,0.043,1.0,1.0,1.0,3.0,15.0,9.0,0.0,80.0,70.0,70.0,1.0,82.0,82.0,48.5,124.0,124.0,81.0
402208.0,0.355,1.0,1.0,1.0,15.0,31.0,24.0,0.0,80.0,75.0,75.0,156.0,161.0,317.0,51.28,420.0,420.0,80.0
501001.0,0.185,1.0,1.0,1.0,5.0,47.0,5.0,225.0,80.0,80.0,80.0,66.0,152.0,218.0,69.7,315.0,275.0,80.0
501008.0,0.142,1.0,2.0,1.0,5.0,90.0,25.0,200.0,125.0,80.0,80.0,94.0,172.0,266.0,53.19,400.0,350.0,80.0
501020.0,0.085,1.0,2.0,1.0,3.0,38.0,3.0,200.0,175.0,80.0,80.0,42.0,70.0,112.0,64.29,220.0,200.0,75.0
501034.0,0.08,2.0,1.0,1.0,2.0,12.0,3.0,350.0,150.0,70.0,70.0,6.0,66.0,72.0,48.33,120.0,100.0,80.0
501041.0,0.85,1.0,2.0,1.0,9.0,52.0,40.0,0.0,150.0,70.0,70.0,238.0,290.0,528.0,50.76,2380.0,2150.0,80.0
501045.0,0.242,3.0,2.0,1.0,7.0,54.0,12.0,150.0,125.0,72.0,72.0,126.0,161.0,287.0,50.0,835.0,750.0,70.0
502057.0,0.185,2.0,3.0,1.0,11.0,21.0,9.0,0.0,150.0,70.0,70.0,206.0,235.0,441.0,45.63,440.0,400.0,80.0
502062.0,0.19,1.0,3.0,1.0,6.0,38.0,0.0,250.0,150.0,72.0,72.0,102.0,125.0,227.0,54.9,660.0,600.0,90.0
502080.0,0.157,1.0,2.0,1.0,50.0,25.0,15.0,0.0,175.0,75.0,80.0,39.0,131.0,170.0,57.69,737.0,670.0,80.0
502081.0,0.114,1.0,1.0,1.0,2.0,10.0,5.0,125.0,150.0,70.0,70.0,84.0,104.0,188.0,48.81,210.0,210.0,70.0
502112.0,0.194,3.0,2.0,1.0,13.0,7.0,0.0,0.0,138.0,70.0,70.0,160.0,131.0,291.0,46.88,320.0,300.0,80.0
503135.0,0.128,3.0,2.0,1.0,4.0,40.0,0.0,0.0,80.0,75.0,75.0,135.0,76.0,211.0,48.15,320.0,270.0,75.0
503136.0,0.099,3.0,2.0,1.0,5.0,25.0,10.0,0.0,175.0,70.0,72.0,123.0,130.0,253.0,53.17,385.0,350.0,90.0
503143.0,0.028,1.0,1.0,1.0,1.0,10.0,0.0,0.0,150.0,75.0,75.0,5.0,26.0,31.0,50.0,100.0,100.0,75.0
504161.0,0.185,1.0,1.0,1.0,10.0,17.0,3.0,1400.0,125.0,70.0,70.0,24.0,130.0,154.0,56.67,460.0,400.0,75.0
504162.0,0.092,1.0,1.0,1.0,6.0,32.0,6.0,450.0,80.0,72.0,72.0,20.0,84.0,104.0,55.0,150.0,150.0,80.0
504167.0,0.121,2.0,2.0,1.0,2.0,25.0,12.0,100.0,125.0,70.0,70.0,12.0,76.0,88.0,56.67,360.0,320.0,80.0
504168.0,0.057,2.0,2.0,1.0,3.0,25.0,5.0,200.0,125.0,70.0,72.0,58.0,46.0,104.0,48.28,310.0,280.0,80.0
504169.0,0.085,2.0,2.0,1.0,3.0,16.0,4.0,150.0,150.0,70.0,75.0,16.0,187.0,203.0,56.25,210.0,184.0,80.0
504197.0,0.074,1.0,2.0,1.0,2.0,13.0,8.0,150.0,150.0,70.0,70.0,40.0,48.0,88.0,40.0,220.0,200.0,75.0
504201.0,0.171,3.0,1.0,3.0,5.0,37.0,10.0,900.0,80.0,75.0,75.0,58.0,115.0,173.0,44.83,520.0,470.0,80.0
504204.0,0.317,3.0,2.0,3.0,12.0,100.0,75.0,300.0,150.0,70.0,70.0,310.0,88.0,398.0,47.74,1205.0,1055.0,75.0
601005.0,0.06,1.0,1.0,1.0,4.0,18.0,2.0,0.0,75.0,70.0,72.0,55.0,106.0,161.0,45.0,160.0,160.0,70.0
601010.0,0.47,3.0,1.0,3.0,25.0,75.0,25.0,0.0,100.0,70.0,70.0,255.0,355.0,610.0,51.76,1100.0,1000.0,80.0
601016.0,1.0,1.0,1.0,3.0,40.0,250.0,70.0,0.0,100.0,70.0,70.0,670.0,450.0,1120.0,50.9,2100.0,1900.0,80.0
602034.0,0.104,1.0,1.0,1.0,5.0,10.0,5.0,0.0,150.0,75.0,75.0,83.0,94.0,177.0,47.59,275.0,250.0,80.0
603043.0,0.2,1.0,1.0,1.0,4.0,13.0,5.0,0.0,85.0,70.0,75.0,115.0,23.0,138.0,55.65,390.0,354.0,80.0
603052.0,0.14,2.0,1.0,1.0,8.0,1.0,0.0,0.0,100.0,70.0,70.0,135.0,124.0,259.0,52.59,350.0,300.0,80.0
603053.0,0.214,1.0,1.0,1.0,10.0,50.0,30.0,0.0,100.0,70.0,75.0,190.0,105.0,295.0,64.74,550.0,500.0,75.0
603062.0,0.2,1.0,1.0,1.0,15.0,10.0,10.0,0.0,100.0,75.0,75.0,40.0,145.0,185.0,55.0,320.0,300.0,80.0
603065.0,0.714,1.0,1.0,1.0,30.0,75.0,75.0,0.0,75.0,70.0,70.0,260.0,405.0,665.0,58.46,1300.0,1150.0,70.0
603067.0,0.315,1.0,1.0,1.0,10.0,50.0,25.0,125.0,90.0,70.0,70.0,160.0,110.0,270.0,58.0,680.0,630.0,80.0
603068.0,0.607,1.0,1.0,1.0,20.0,3.0,2.0,0.0,100.0,70.0,70.0,425.0,280.0,705.0,44.71,975.0,900.0,80.0
603070.0,0.141,2.0,1.0,1.0,10.0,1.0,0.0,0.0,100.0,75.0,70.0,1.0,136.0,136.0,55.25,150.0,150.0,80.0
604074.0,0.586,1.0,1.0,1.0,16.0,50.0,20.0,0.0,100.0,70.0,70.0,270.0,155.0,425.0,47.78,1110.0,1010.0,80.0
605108.0,0.077,1.0,1.0,1.0,3.0,5.0,3.0,0.0,150.0,70.0,70.0,10.0,62.0,72.0,60.0,150.0,150.0,80.0
605109.0,0.366,3.0,1.0,2.0,115.0,100.0,50.0,0.0,100.0,73.0,73.0,250.0,225.0,475.0,50.0,900.0,870.0,90.0
605116.0,0.271,1.0,1.0,2.0,10.0,60.0,40.0,0.0,100.0,75.0,75.0,175.0,163.0,338.0,51.43,1000.0,900.0,85.0
606133.0,0.142,3.0,1.0,1.0,7.0,25.0,15.0,0.0,90.0,75.0,75.0,20.0,40.0,60.0,55.0,535.0,507.0,70.0
606145.0,0.286,1.0,1.0,1.0,10.0,60.0,20.0,0.0,90.0,70.0,70.0,140.0,82.0,222.0,60.71,900.0,810.0,70.0
606147.0,0.25,3.0,1.0,2.0,10.0,75.0,25.0,250.0,90.0,70.0,70.0,70.0,76.0,146.0,55.0,1280.0,1200.0,80.0
606151.0,0.286,3.0,1.0,1.0,10.0,100.0,20.0,0.0,90.0,70.0,70.0,135.0,150.0,285.0,55.56,1105.0,1000.0,70.0
607164.0,0.5,1.0,1.0,1.0,25.0,250.0,50.0,0.0,100.0,70.0,72.0,605.0,150.0,755.0,48.06,2310.0,2100.0,80.0
607167.0,1.025,1.0,1.0,1.0,40.0,300.0,100.0,0.0,75.0,70.0,70.0,1075.0,240.0,1315.0,53.26,2200.0,2000.0,80.0
607168.0,1.816,1.0,1.0,3.0,60.0,450.0,150.0,0.0,100.0,72.0,75.0,1100.0,295.0,1395.0,51.37,3500.0,3200.0,80.0
607170.0,0.341,1.0,1.0,2.0,15.0,100.0,50.0,0.0,100.0,70.0,70.0,150.0,195.0,345.0,60.0,770.0,700.0,80.0
607188.0,1.071,1.0,1.0,2.0,35.0,250.0,125.0,0.0,100.0,70.0,70.0,1330.0,370.0,1700.0,52.33,3800.0,3500.0,85.0
607195.0,0.071,1.0,1.0,1.0,2.0,20.0,10.0,0.0,65.0,75.0,75.0,1.0,51.0,51.0,55.25,100.0,100.0,85.0
608205.0,0.786,1.0,1.0,3.0,25.0,150.0,100.0,1200.0,85.0,70.0,70.0,675.0,263.0,938.0,50.0,2370.0,2170.0,80.0
608207.0,0.715,1.0,1.0,2.0,32.0,100.0,50.0,0.0,90.0,72.0,72.0,605.0,50.0,655.0,52.6,2200.0,2000.0,85.0
608215.0,0.428,1.0,1.0,2.0,20.0,120.0,40.0,0.0,100.0,73.0,75.0,200.0,285.0,485.0,50.0,1350.0,1220.0,80.0
609227.0,0.33,3.0,1.0,1.0,5.0,75.0,25.0,0.0,80.0,70.0,75.0,190.0,213.0,403.0,61.05,600.0,550.0,80.0
609231.0,0.244,3.0,1.0,1.0,6.0,1.0,0.0,0.0,90.0,75.0,75.0,60.0,84.0,144.0,50.0,260.0,260.0,80.0
609234.0,0.5,1.0,1.0,1.0,25.0,25.0,10.0,60.0,90.0,70.0,70.0,345.0,47.0,392.0,64.78,1210.0,1100.0,70.0
609241.0,0.1,3.0,1.0,1.0,4.0,18.0,7.0,0.0,90.0,70.0,70.0,1.0,128.0,128.0,55.25,250.0,250.0,70.0
609242.0,0.05,1.0,1.0,1.0,2.0,10.0,5.0,0.0,90.0,70.0,75.0,1.0,37.0,37.0,55.25,90.0,90.0,80.0
609244.0,0.143,1.0,1.0,1.0,4.0,35.0,10.0,0.0,90.0,70.0,70.0,65.0,121.0,186.0,53.08,530.0,500.0,80.0
609245.0,0.286,1.0,1.0,2.0,8.0,70.0,25.0,0.0,90.0,73.0,75.0,170.0,72.0,242.0,59.41,645.0,600.0,80.0
101001.0,3.572,2.0,2.0,1.0,105.0,400.0,400.0,10200.0,350.0,80.0,80.0,3889.0,1.0,3889.0,152.03,16300.0,13584.0,120.0
101017.0,0.428,2.0,2.0,1.0,15.0,100.0,50.0,2000.0,300.0,82.0,82.0,210.0,20.0,230.0,137.62,1500.0,1250.0,110.0
101026.0,0.086,1.0,2.0,1.0,5.0,50.0,25.0,2000.0,250.0,82.0,84.0,15.0,61.0,76.0,158.0,480.0,400.0,120.0
101035.0,0.357,1.0,2.0,1.0,10.0,100.0,50.0,1500.0,150.0,80.0,90.0,1.0,178.0,178.0,147.64,1480.0,1200.0,100.0
101056.0,0.357,1.0,2.0,1.0,20.0,150.0,100.0,4800.0,200.0,80.0,80.0,36.0,140.0,176.0,102.78,3000.0,2500.0,110.0
101057.0,0.052,2.0,2.0,1.0,4.0,30.0,0.0,1200.0,350.0,80.0,80.0,4.0,94.0,98.0,158.75,300.0,300.0,110.0
101067.0,0.179,1.0,2.0,1.0,10.0,125.0,50.0,1600.0,250.0,80.0,80.0,115.0,177.0,292.0,166.96,960.0,800.0,100.0
101068.0,0.086,1.0,2.0,1.0,7.0,25.0,10.0,0.0,250.0,80.0,80.0,20.0,88.0,108.0,135.0,480.0,400.0,100.0
101069.0,0.681,1.0,2.0,1.0,10.0,100.0,50.0,2000.0,150.0,80.0,80.0,110.0,103.0,213.0,131.82,2700.0,2450.0,140.0
101073.0,0.129,1.0,2.0,1.0,5.0,50.0,25.0,2325.0,350.0,85.0,90.0,8.0,91.0,99.0,153.13,600.0,520.0,100.0
101089.0,0.157,1.0,2.0,1.0,5.0,50.0,50.0,1000.0,300.0,80.0,80.0,1.0,135.0,135.0,147.64,725.0,600.0,120.0
101094.0,0.357,1.0,2.0,1.0,10.0,150.0,50.0,4000.0,250.0,82.0,82.0,235.0,30.0,265.0,149.68,1800.0,1500.0,120.0
102111.0,0.643,1.0,2.0,1.0,16.0,150.0,50.0,0.0,268.75,80.0,80.0,300.0,180.0,480.0,153.5,3000.0,2500.0,120.0
102113.0,1.428,1.0,2.0,1.0,60.0,350.0,150.0,12600.0,150.0,80.0,80.0,1054.0,131.0,1185.0,148.1,5800.0,4850.0,120.0
102119.0,0.029,1.0,2.0,1.0,2.0,10.0,15.0,0.0,175.0,80.0,90.0,1.0,132.0,132.0,147.64,300.0,300.0,100.0
102126.0,0.571,1.0,2.0,2.0,50.0,150.0,50.0,4800.0,375.0,80.0,80.0,60.0,384.0,444.0,155.0,2400.0,2000.0,120.0
102157.0,0.535,1.0,2.0,1.0,15.0,150.0,50.0,3000.0,300.0,80.0,80.0,306.0,112.0,418.0,150.78,2160.0,1860.0,120.0
102194.0,0.357,2.0,2.0,1.0,14.0,70.0,50.0,1600.0,300.0,80.0,80.0,265.0,119.0,384.0,135.28,2600.0,2200.0,110.0
102220.0,0.714,1.0,2.0,1.0,25.0,200.0,100.0,3000.0,150.0,84.0,84.0,548.0,45.0,593.0,148.83,4200.0,3500.0,110.0
201001.0,0.714,3.0,2.0,1.0,50.0,100.0,100.0,1200.0,300.0,80.0,80.0,290.0,120.0,410.0,133.1,3660.0,3050.0,100.0
201002.0,0.5,1.0,2.0,1.0,30.0,100.0,100.0,2000.0,325.0,80.0,80.0,240.0,190.0,430.0,125.42,4320.0,3600.0,115.0
201003.0,0.714,1.0,2.0,1.0,60.0,475.0,50.0,3000.0,300.0,82.0,85.0,480.0,40.0,520.0,143.75,3600.0,3000.0,120.0
201009.0,0.357,1.0,2.0,1.0,20.0,75.0,0.0,1000.0,170.0,83.0,84.0,115.0,113.0,228.0,145.43,1800.0,1500.0,110.0
202039.0,1.286,1.0,2.0,2.0,95.0,600.0,200.0,2000.0,150.0,80.0,80.0,370.0,730.0,1100.0,131.08,6840.0,5700.0,100.0
202061.0,3.929,1.0,2.0,1.0,138.0,800.0,700.0,7500.0,200.0,80.0,80.0,2858.0,592.0,3450.0,145.23,20960.0,17610.0,120.0
202066.0,2.493,3.0,2.0,2.0,95.0,550.0,300.0,10500.0,250.0,80.0,80.0,900.0,728.0,1628.0,154.91,10800.0,9000.0,120.0
203079.0,1.0,1.0,2.0,1.0,70.0,250.0,50.0,1500.0,300.0,80.0,82.0,104.0,592.0,696.0,145.0,3600.0,3000.0,100.0
